customer_id,age,income,savings,monthly_expenses,num_dependents,credit_score,loan_amount,loan_term_months,employment_years,home_ownership,education,marital_status,region,recent_default,has_credit_card,signup_date,signup_dayofweek,debt_to_income,sin_age,target_default_risk
CUST005626,42,50442.0,5849.0,2508.0,1,514.0343022834494,17741.0,48,5.3,RENT,HS,Single,West,0,0,2022-11-01,1,0.352,-0.8715757724135881,0
CUST006972,27,86730.0,3621.0,2697.0,1,556.4853781825348,6541.0,36,3.3,OWN,Bachelors,Married,South,0,1,2020-11-27,4,0.075,0.4273798802338298,1
CUST008717,43,37678.0,3719.0,3070.0,1,655.2579501779361,6982.0,60,1.5,MORTGAGE,Other,Married,South,0,1,2020-02-09,6,0.185,-0.9161659367494548,0
CUST001842,33,28903.0,14368.0,2126.0,2,622.2942720005037,1000.0,12,5.2,RENT,Bachelors,Single,North,0,1,2019-10-07,0,0.035,-0.15774569414324824,0
CUST005987,19,59740.0,21090.0,1578.0,3,738.6612839025041,8076.0,36,6.1,MORTGAGE,Masters,Single,East,0,1,2022-06-03,4,0.135,0.9463000876874146,1
CUST000538,36,96389.0,7628.0,2880.0,0,644.046143133356,21910.0,60,1.1,OWN,Bachelors,Divorced,East,0,0,2018-12-10,0,0.227,-0.44252044329485246,1
CUST002807,30,98455.0,4688.0,3789.0,0,621.1699112481546,1000.0,24,5.5,OWN,Bachelors,Single,East,0,1,2019-04-08,0,0.01,0.1411200080598672,1
CUST005802,47,26886.0,192.0,2524.0,1,616.8693926949927,21692.0,72,4.7,RENT,Bachelors,Married,South,0,1,2019-07-06,5,0.807,-0.9999232575641009,1
CUST005597,20,33450.0,2547.0,1646.0,1,645.1993629411054,31968.0,72,1.9,RENT,HS,Single,East,0,1,2023-02-10,4,0.956,0.9092974268256816,0
CUST007207,59,89352.0,4298.0,2674.0,2,725.4899398416474,12966.0,36,3.3,MORTGAGE,Bachelors,Married,East,0,1,2020-03-06,4,0.145,-0.373876664830236,1
CUST007344,70,69127.0,7992.0,2181.0,0,,18294.0,48,4.5,RENT,Masters,Married,South,0,0,2018-07-23,0,0.265,0.6569865987187891,1
CUST007561,24,50733.0,3809.0,2037.0,1,596.411691805379,35050.0,36,11.0,RENT,Bachelors,Married,North,0,0,2020-01-27,0,0.691,0.675463180551151,0
CUST008097,70,37544.0,4008.0,2663.0,0,623.4601815275213,24888.0,48,1.9,RENT,Bachelors,Married,West,0,0,2018-05-14,0,0.663,0.6569865987187891,0
CUST000785,45,103449.0,616.0,1718.0,1,748.4591452050936,30359.0,48,3.0,MORTGAGE,Bachelors,Single,West,0,1,2018-02-28,2,0.293,-0.9775301176650971,1
CUST001410,45,31045.0,362.0,,2,758.5377847231401,34149.0,60,3.5,OWN,Bachelors,Married,North,0,1,2021-04-10,5,1.1,-0.9775301176650971,0
CUST000155,19,60291.0,5233.0,,1,654.6988675774159,30116.0,12,4.0,OWN,Masters,Married,North,0,0,2019-01-14,0,0.5,0.9463000876874146,1
CUST007807,56,25866.0,8204.0,1317.0,3,643.5887601600342,14417.0,48,8.6,OTHER,Bachelors,Widowed,North,0,1,2019-07-02,1,0.557,-0.6312666378723215,0
CUST003010,65,74345.0,2249.0,2188.0,0,,2355.0,72,2.7,MORTGAGE,HS,Single,East,0,1,2020-04-29,2,0.032,0.21511998808781554,1
CUST001687,41,155051.0,6618.0,1609.0,1,668.3798273723742,14125.0,60,3.7,RENT,Masters,Married,North,0,1,2021-02-15,0,0.091,-0.8182771110644104,1
CUST004015,43,36680.0,653.0,1569.0,0,719.8270533610416,6714.0,60,2.9,RENT,Masters,Married,West,0,1,2021-09-18,5,0.183,-0.9161659367494548,0
CUST007456,46,50089.0,1892.0,,2,639.8589939241285,9515.0,12,3.8,RENT,HS,Single,North,0,1,2021-08-18,2,0.19,-0.9936910036334642,1
CUST003864,25,39972.0,,3076.0,1,728.9837813895099,19740.0,48,0.6,MORTGAGE,Masters,Married,East,1,1,2023-01-05,3,0.494,0.5984721441039564,0
CUST002734,39,76725.0,,1040.0,0,673.4242982867983,2944.0,36,0.3,MORTGAGE,Bachelors,Single,South,0,1,2021-07-18,6,0.038,-0.6877661591839738,1
CUST001896,69,24764.0,661.0,2723.0,4,677.4953871821308,5877.0,60,0.5,RENT,Bachelors,Married,North,0,1,2019-03-20,2,0.237,0.5784397643882001,0
CUST005443,65,41819.0,8606.0,1544.0,2,686.1963898560236,1000.0,60,7.1,OTHER,Bachelors,Married,West,0,1,2021-03-18,3,0.024,0.21511998808781554,0
CUST000570,74,59478.0,19989.0,793.0,2,723.322002436058,33946.0,48,12.0,MORTGAGE,Bachelors,Single,West,0,1,2020-02-21,4,0.571,0.8987080958116268,1
CUST006710,70,34834.0,3576.0,200.0,2,802.279351306805,18459.0,48,0.1,RENT,HS,Single,East,0,1,2022-11-08,1,0.53,0.6569865987187891,0
CUST005855,66,38140.0,1892.0,1742.0,0,638.117477320248,15767.0,24,1.2,MORTGAGE,HS,Single,West,0,1,2018-07-28,5,0.413,0.3115413635133779,0
CUST001817,69,,168.0,1099.0,3,722.648252935886,8894.0,60,5.6,RENT,HS,Divorced,South,0,1,2018-04-26,3,0.212,0.5784397643882001,1
CUST008320,51,32449.0,3218.0,1594.0,1,669.4355127834941,12728.0,24,2.3,OWN,Bachelors,Married,North,0,0,2018-03-07,2,0.392,-0.9258146823277323,0
CUST003395,39,63037.0,2859.0,3564.0,1,682.1979136912693,36231.0,48,2.0,MORTGAGE,Bachelors,Widowed,East,0,1,2020-09-06,6,0.575,-0.6877661591839738,1
CUST003328,45,114509.0,6044.0,2902.0,0,601.4017786843674,11399.0,60,3.4,RENT,Masters,Single,North,0,1,2020-06-28,6,0.1,-0.9775301176650971,1
CUST009983,50,21355.0,4747.0,200.0,0,661.5673909080483,9414.0,48,1.0,MORTGAGE,Bachelors,Widowed,South,0,1,2019-05-02,3,0.441,-0.9589242746631386,0
CUST006103,57,32033.0,7927.0,2571.0,1,736.7067979880596,12240.0,48,1.2,MORTGAGE,Bachelors,Single,West,0,0,2020-12-20,6,0.382,-0.5506855425976375,0
CUST002976,39,29909.0,4053.0,1009.0,1,666.5070966786716,12452.0,24,2.9,OWN,Bachelors,Single,East,0,1,2020-12-01,1,0.416,-0.6877661591839738,0
CUST000981,55,100250.0,2362.0,1051.0,2,556.2897178664651,16299.0,36,2.1,OTHER,Bachelors,Divorced,South,0,1,2020-03-28,5,0.163,-0.7055403255703919,1
CUST000191,28,20896.0,3343.0,1434.0,1,614.3326981840722,14217.0,48,2.8,MORTGAGE,Masters,Married,North,0,1,2020-09-18,4,0.68,0.3349881501559051,0
CUST009332,49,37317.0,2222.0,1102.0,2,670.4602301949164,20975.0,24,6.5,RENT,Other,Married,West,0,0,2023-05-12,4,0.562,-0.9824526126243325,0
CUST005089,54,25842.0,3487.0,1999.0,1,648.5979034478385,15431.0,36,6.7,MORTGAGE,HS,Single,East,1,0,2020-07-22,2,0.597,-0.7727644875559873,0
CUST000700,64,41814.0,948.0,1706.0,1,702.7212706679977,13251.0,48,5.1,MORTGAGE,HS,Married,East,0,1,2022-06-12,6,0.317,0.11654920485049364,0
CUST009760,42,40409.0,1840.0,1227.0,2,554.3605410344567,11477.0,48,4.6,RENT,Masters,Widowed,South,0,0,2018-09-24,0,0.284,-0.8715757724135881,0
CUST000607,74,73648.0,6856.0,759.0,0,636.9870055463547,20494.0,60,2.8,MORTGAGE,Masters,Widowed,South,0,1,2021-04-01,3,0.278,0.8987080958116268,1
CUST000302,50,61935.0,1952.0,2868.0,1,609.1154606808263,4534.0,48,2.3,MORTGAGE,HS,Married,East,0,1,2018-10-24,2,0.073,-0.9589242746631386,1
CUST003421,70,33629.0,836.0,1868.0,0,630.8236031943828,32280.0,60,1.7,OWN,Bachelors,Single,North,0,1,2023-03-16,3,0.96,0.6569865987187891,0
CUST009805,73,44029.0,12546.0,1255.0,0,737.2782491259146,22585.0,36,0.3,RENT,Masters,Married,West,0,1,2023-04-10,0,0.513,0.8504366206285644,1
CUST001061,68,52823.0,10368.0,1425.0,3,673.5657586871527,12018.0,36,8.8,RENT,Masters,Married,West,0,1,2019-03-22,4,0.228,0.49411335113860816,1
CUST003445,70,65607.0,11668.0,2455.0,1,647.0083458594398,13917.0,48,8.1,RENT,Bachelors,Single,West,0,0,2021-01-09,5,0.212,0.6569865987187891,1
CUST001070,33,43157.0,3208.0,13752.0,1,688.1720167131779,116200.0,12,0.9,RENT,Other,Widowed,East,0,1,2018-11-11,6,0.269,-0.15774569414324824,0
CUST002206,74,33673.0,7262.0,1346.0,4,559.3738218803101,34368.0,60,0.2,MORTGAGE,Bachelors,Single,East,0,0,2018-05-22,1,1.021,0.8987080958116268,0
CUST009436,36,44847.0,3435.0,1391.0,0,614.8039479610061,12596.0,72,2.8,MORTGAGE,Bachelors,Married,West,0,0,2023-06-14,2,0.281,-0.44252044329485246,0
CUST007340,38,88386.0,1077.0,2730.0,1,647.7340239108845,15233.0,24,3.2,RENT,HS,Divorced,East,0,1,2021-08-05,3,0.172,-0.6118578909427188,1
CUST008209,40,79756.0,19553.0,3603.0,0,666.3530266365276,36921.0,24,2.5,OWN,Bachelors,Single,North,0,1,2018-06-14,3,0.463,-0.7568024953079284,1
CUST007680,58,,4660.0,1274.0,0,743.255771911364,1000.0,72,3.6,RENT,HS,Single,East,0,1,2021-10-10,6,0.018,-0.4646021794137573,1
CUST004643,51,,6022.0,1317.0,2,676.4184718483382,11365.0,72,1.7,MORTGAGE,Masters,Married,South,0,0,2022-07-06,2,0.474,-0.9258146823277323,0
CUST007684,29,33335.0,939.0,1857.0,5,738.8950147163957,7567.0,60,2.4,RENT,HS,Married,North,0,1,2023-05-12,4,0.227,0.23924932921398243,0
CUST009008,31,66218.0,578.0,1936.0,0,641.7564769772804,8693.0,48,6.0,OWN,Bachelors,Single,East,0,1,2018-09-08,5,0.131,0.04158066243329049,1
CUST007997,48,106340.0,4198.0,3125.0,1,693.6065593324748,1786.0,72,11.6,RENT,Masters,Single,North,0,1,2023-05-17,2,0.017,-0.9961646088358407,1
CUST005601,19,33108.0,1102.0,2072.0,1,686.2959054643044,23468.0,36,4.1,RENT,Bachelors,Single,East,0,1,2019-05-17,4,0.709,0.9463000876874146,0
CUST009152,60,55645.0,3366.0,2508.0,0,529.3097173519155,1000.0,36,0.9,RENT,HS,Married,West,0,0,2022-08-07,6,0.018,-0.2794154981989259,0
CUST007023,57,53902.0,13385.0,1799.0,1,671.5219441346146,21864.0,36,9.6,MORTGAGE,Bachelors,Married,South,0,1,2021-09-10,4,0.406,-0.5506855425976375,1
CUST004894,46,98628.0,1842.0,3129.0,0,574.3508867946384,9500.0,24,6.7,RENT,HS,Single,North,0,0,2020-06-26,4,0.096,-0.9936910036334642,1
CUST000226,42,86110.0,2415.0,2044.0,1,785.9137595032224,14939.0,36,7.5,RENT,Bachelors,Married,East,0,1,2018-01-01,0,0.173,-0.8715757724135881,1
CUST003355,29,61296.0,3104.0,1495.0,1,614.8655638934823,16496.0,24,10.0,OWN,Bachelors,Single,East,0,1,2022-02-20,6,0.269,0.23924932921398243,1
CUST005896,64,25375.0,8224.0,2330.0,0,636.1742508966345,18183.0,36,3.6,OWN,Bachelors,Single,North,0,1,2022-12-11,6,0.717,0.11654920485049364,0
CUST008755,28,112512.0,2335.0,1603.0,1,724.6251414271408,30404.0,36,1.5,OWN,Bachelors,Single,East,0,1,2020-03-19,3,0.27,0.3349881501559051,1
CUST003437,61,53096.0,4015.0,1776.0,1,504.5291454962726,13114.0,60,6.2,RENT,Bachelors,Single,West,0,1,2022-07-05,1,0.247,-0.1821625042720959,0
CUST001694,25,49409.0,2823.0,1983.0,0,521.9065260919533,25611.0,72,10.1,OWN,HS,Single,West,0,1,2021-03-18,3,0.518,0.5984721441039564,0
CUST006894,55,81461.0,5765.0,,1,719.0393767624969,27042.0,48,8.0,OWN,Bachelors,Married,South,0,0,2022-11-10,3,0.332,-0.7055403255703919,1
CUST001046,48,229475.0,9015.0,1289.0,0,608.5903884211783,16511.0,36,3.5,MORTGAGE,Masters,Married,West,0,0,2022-12-30,4,0.072,-0.9961646088358407,1
CUST003447,55,119571.0,3545.0,2376.0,2,582.567963632047,9213.0,48,3.8,MORTGAGE,HS,Married,West,0,1,2019-10-23,2,0.077,-0.7055403255703919,1
CUST008051,58,120772.0,1524.0,3444.0,1,683.3654744001727,9670.0,24,1.9,RENT,Bachelors,Single,East,0,1,2019-06-20,3,0.08,-0.4646021794137573,1
CUST009147,66,58189.0,1303.0,3417.0,3,624.7283727029233,26374.0,60,0.4,MORTGAGE,HS,Single,South,1,1,2021-08-11,2,0.453,0.3115413635133779,1
CUST009982,28,127088.0,564.0,2846.0,1,605.8242620200347,26014.0,24,10.0,OWN,PhD,Widowed,South,0,1,2018-01-30,1,0.205,0.3349881501559051,1
CUST004736,53,37099.0,6998.0,2225.0,2,630.9076402650927,1000.0,60,0.6,RENT,HS,Married,South,0,0,2022-10-14,4,0.027,-0.8322674422239013,0
CUST004497,50,23533.0,584.0,1083.0,2,675.1315816997212,16389.0,48,2.1,OTHER,Bachelors,Single,West,1,0,2019-01-17,3,0.696,-0.9589242746631386,0
CUST001219,46,44610.0,3459.0,3398.0,1,581.9793106177958,1000.0,36,2.8,OWN,HS,Single,West,0,1,2021-06-20,6,0.022,-0.9936910036334642,0
CUST006016,54,30142.0,2925.0,3109.0,2,684.6567937830548,5445.0,36,3.9,RENT,Bachlors,Single,South,0,0,2020-07-22,2,0.181,-0.7727644875559873,0
CUST009720,65,57270.0,5710.0,1754.0,2,761.7679150346326,5873.0,72,1.3,RENT,Bachelors,Married,East,0,1,2018-11-08,3,0.103,0.21511998808781554,1
CUST003988,41,38125.0,2308.0,1474.0,0,686.0640924174934,36618.0,36,2.8,RENT,Bachelors,Single,South,1,0,2020-08-21,4,0.96,-0.8182771110644104,0
CUST004912,18,34158.0,4736.0,2133.0,0,597.6777933230376,10073.0,36,6.8,RENT,Masters,Single,South,0,1,2018-05-27,6,0.295,0.9738476308781954,0
CUST009493,40,69031.0,2364.0,1601.0,2,619.1429358805118,16954.0,48,3.2,RENT,Bachelors,Married,East,0,1,2020-06-23,1,0.246,-0.7568024953079284,1
CUST004494,19,119215.0,3407.0,1318.0,0,691.0136089364235,9578.0,48,7.9,RENT,Bachelors,Single,West,0,1,2018-06-17,6,0.08,0.9463000876874146,1
CUST006945,58,40052.0,87.0,2406.0,1,622.5933872002391,21019.0,36,12.0,RENT,Masters,Married,North,0,1,2018-06-17,6,0.525,-0.4646021794137573,0
CUST005700,58,59802.0,6638.0,1756.0,2,632.7815397839693,21770.0,36,6.2,RENT,Bachelors,Single,East,0,0,2019-06-30,6,0.364,-0.4646021794137573,1
CUST008353,19,35638.0,5905.0,3174.0,2,689.3568143905144,1000.0,72,9.5,MORTGAGE,Masters,Widowed,East,0,1,2019-09-18,2,0.028,0.9463000876874146,0
CUST000957,55,153705.0,6182.0,1260.0,3,568.9896902052379,12325.0,48,9.2,RENT,Masters,Single,North,0,1,2021-07-29,3,0.08,-0.7055403255703919,1
CUST002870,36,56583.0,151.0,2287.0,2,685.0413292294015,40448.0,48,8.4,RENT,HS,Single,North,0,1,2022-03-05,5,0.715,-0.44252044329485246,1
CUST004434,56,34202.0,11133.0,1039.0,1,658.210903216356,6799.0,72,4.6,MORTGAGE,Bachelors,Married,West,0,1,2020-03-30,0,0.199,-0.6312666378723215,0
CUST004974,69,61018.0,3691.0,2074.0,1,638.7358080152118,19599.0,36,3.8,RENT,HS,Single,West,0,1,2023-04-01,5,0.321,0.5784397643882001,1
CUST002962,64,62301.0,4742.0,909.0,0,,14259.0,12,2.5,OTHER,HS,Single,North,0,0,2021-08-28,5,0.229,0.11654920485049364,1
CUST002201,59,47696.0,7200.0,3217.0,4,693.7581978864519,21399.0,48,10.7,RENT,Other,Single,South,0,1,2020-02-25,1,0.449,-0.373876664830236,1
CUST000099,52,128611.0,4075.0,1974.0,0,647.924016019059,14359.0,24,2.4,RENT,Bachelors,Single,East,0,0,2019-03-11,0,0.112,-0.883454655720153,1
CUST009850,51,68897.0,1442.0,1300.0,1,600.0702345900345,9511.0,48,2.5,MORTGAGE,Bachelors,Single,East,0,1,2018-11-19,0,0.138,-0.9258146823277323,1
CUST002558,62,78856.0,675.0,2463.0,0,701.2936983189046,12014.0,36,5.8,OWN,Bachelors,Divorced,East,0,1,2018-03-13,1,0.152,-0.08308940281749641,1
CUST008446,30,52252.0,309.0,1821.0,2,574.5577641871414,9455.0,48,8.8,MORTGAGE,Masters,Divorced,South,0,1,2020-08-06,3,0.181,0.1411200080598672,1
CUST004200,36,31500.0,10818.0,1363.0,0,563.5241269274348,35131.0,60,6.3,RENT,Masters,Widowed,East,0,1,2018-01-03,2,1.115,-0.44252044329485246,0
CUST009638,67,28726.0,1753.0,2038.0,2,586.2013203780858,27077.0,48,0.8,MORTGAGE,HS,Single,North,0,0,2023-02-12,6,0.943,0.40484992061659836,0
CUST005540,74,25425.0,3764.0,2290.0,1,692.9546244935233,7469.0,36,0.2,MORTGAGE,Masters,Married,East,1,0,2021-02-21,6,0.294,0.8987080958116268,0
CUST001649,65,23514.0,8606.0,1869.0,0,719.5776235654167,11667.0,24,3.0,RENT,HS,Married,North,0,0,2022-04-16,5,0.496,0.21511998808781554,0
CUST006198,54,39408.0,2530.0,2039.0,4,692.6638070101383,24174.0,48,3.9,MORTGAGE,Masters,Married,West,0,1,2021-08-29,6,0.613,-0.7727644875559873,0
CUST006296,46,23943.0,7000.0,1364.0,2,716.0429967205735,30603.0,36,9.1,RENT,Masters,Married,South,0,1,2021-10-20,2,1.278,-0.9936910036334642,0
CUST004500,31,112746.0,1428.0,2277.0,0,646.2939890107049,14515.0,48,8.1,RENT,Bachelors,Married,South,0,1,2023-01-16,0,0.129,0.04158066243329049,1
CUST001155,65,,276.0,1298.0,1,736.0385725400223,24737.0,12,7.0,RENT,HS,Married,East,0,1,2018-05-06,6,0.59,0.21511998808781554,1
CUST002256,74,50145.0,12325.0,606.0,0,632.5457400052743,22376.0,60,9.0,RENT,HS,Single,North,0,1,2020-11-04,2,0.446,0.8987080958116268,1
CUST003171,60,92597.0,4793.0,1549.0,1,596.3196491731001,1000.0,72,11.2,MORTGAGE,HS,Widowed,North,0,0,2018-01-15,0,0.011,-0.2794154981989259,1
CUST007401,20,21967.0,2694.0,2509.0,0,577.9718020604005,16489.0,48,6.9,RENT,HS,Married,East,0,0,2023-02-04,5,0.751,0.9092974268256816,0
CUST007159,50,40406.0,4866.0,2227.0,2,527.709858341726,13233.0,48,3.7,OWN,HS,Single,North,0,0,2019-12-13,4,0.327,-0.9589242746631386,0
CUST003109,45,24798.0,5241.0,225.0,2,646.4355968986372,14984.0,36,6.4,MORTGAGE,HS,Married,East,0,1,2018-03-01,3,0.604,-0.9775301176650971,0
CUST004549,25,54776.0,2500.0,1944.0,0,728.7601767639405,9727.0,60,10.9,RENT,HS,Single,East,0,1,2018-12-26,2,0.178,0.5984721441039564,1
CUST005424,35,62147.0,805.0,1313.0,0,614.1418197420638,12019.0,36,1.7,RENT,HS,Married,North,0,1,2019-03-10,6,0.193,-0.3507832276896199,1
CUST002050,18,97049.0,1947.0,1274.0,3,612.2755677800624,8708.0,60,2.1,MORTGAGE,Bachelors,Married,East,0,0,2019-10-12,5,0.09,0.9738476308781954,1
CUST009209,21,26884.0,331.0,958.0,0,657.2612592945733,19111.0,72,9.8,RENT,Bachelors,Single,North,0,1,2019-08-12,0,0.711,0.8632093666488737,0
CUST008816,72,26324.0,,1795.0,0,660.4013470308397,14301.0,60,3.4,OWN,Bachelors,Divorced,South,0,0,2020-03-31,1,0.543,0.7936678638491533,0
CUST009798,71,59983.0,9163.0,2535.0,0,651.680529265468,14942.0,36,0.3,OTHER,Bachelors,Single,North,0,0,2018-03-03,5,0.249,0.728969040125876,1
CUST000263,40,104473.0,4061.0,2311.0,2,624.6909948894968,22283.0,36,8.5,OWN,Bachelors,Married,South,0,0,2023-05-09,1,0.213,-0.7568024953079284,1
CUST004062,36,34894.0,1003.0,2463.0,2,601.4415154833412,6820.0,48,1.6,MORTGAGE,HS,Single,South,0,0,2022-10-09,6,0.195,-0.44252044329485246,0
CUST005535,22,39185.0,5267.0,1324.0,2,827.5714685570829,1000.0,36,6.2,OWN,Bachelors,Single,South,0,0,2019-11-10,6,0.026,0.8084964038195902,1
CUST006617,68,21166.0,5467.0,3039.0,1,671.8413059304764,8965.0,36,7.1,MORTGAGE,Bachelors,Married,East,0,1,2021-08-10,1,0.424,0.49411335113860816,0
CUST008121,39,34584.0,12668.0,3749.0,1,716.3293018742756,4133.0,60,6.3,OWN,Masters,Married,South,1,1,2020-03-03,1,0.12,-0.6877661591839738,0
CUST008156,74,23360.0,816.0,2024.0,1,632.179519628849,29883.0,36,9.7,OWN,Masters,Widowed,South,0,1,2022-11-30,2,1.279,0.8987080958116268,0
CUST001803,26,23147.0,6903.0,2105.0,1,694.9079219990396,1000.0,36,15.6,OWN,HS,Married,South,0,0,2020-03-06,4,0.043,0.515501371821464,0
CUST004737,61,25220.0,1404.0,,1,678.1443967545293,1799.0,36,2.3,RENT,HS,Single,East,0,1,2018-12-10,0,0.071,-0.1821625042720959,0
CUST002386,41,24947.0,665.0,3554.0,2,696.7781311665818,20769.0,36,3.5,MORTGAGE,Other,Married,West,0,1,2019-03-11,0,0.832,-0.8182771110644104,0
CUST006695,45,20078.0,10649.0,2106.0,1,687.1075546211705,8294.0,48,4.6,RENT,Bachelors,Single,North,0,0,2018-09-11,1,0.413,-0.9775301176650971,0
CUST005760,55,25923.0,123.0,3096.0,0,598.1953575920302,15245.0,36,0.7,RENT,Masters,Married,West,0,1,2021-02-01,0,0.588,-0.7055403255703919,1
CUST001960,49,47836.0,152.0,2246.0,2,702.7850628465095,9937.0,72,4.7,MORTGAGE,PhD,Widowed,West,0,0,2022-01-19,2,0.208,-0.9824526126243325,1
CUST002977,66,80773.0,441.0,2694.0,0,639.6236105639359,17002.0,60,7.3,OWN,Masters,Married,North,0,0,2019-12-08,6,0.21,0.3115413635133779,1
CUST008681,50,20952.0,2623.0,1523.0,1,632.7491647253753,24714.0,36,7.0,RENT,Bachelors,Married,West,0,1,2019-02-10,6,1.179,-0.9589242746631386,1
CUST001844,34,26916.0,12173.0,2201.0,0,733.7351412523137,5058.0,72,7.9,OTHER,Masters,Widowed,West,0,1,2022-05-11,2,0.188,-0.2555411020268313,0
CUST001735,39,52786.0,8235.0,2059.0,1,648.4274891282273,9640.0,24,12.0,OWN,Masters,Divorced,East,0,0,2019-09-30,0,0.183,-0.6877661591839738,1
CUST002912,60,52497.0,5460.0,3127.0,2,683.910625776067,10330.0,48,9.2,RENT,Bachelors,Married,West,0,1,2018-03-01,3,0.197,-0.2794154981989259,1
CUST008339,35,36996.0,1494.0,2206.0,2,520.8934829914596,33665.0,36,4.3,MORTGAGE,Bachelors,Divorced,West,0,0,2018-05-15,1,0.91,-0.3507832276896199,0
CUST001987,29,52252.0,992.0,1270.0,1,589.72790043586,11248.0,24,7.6,OWN,PhD,Widowed,North,0,1,2022-06-23,3,0.215,0.23924932921398243,1
CUST009562,70,123057.0,10000.0,2477.0,1,611.7953178021696,5161.0,60,3.3,OTHER,HS,Single,South,0,1,2018-09-29,5,0.042,0.6569865987187891,1
CUST006547,29,62161.0,6804.0,1869.0,3,670.3057882989518,17739.0,72,3.8,OWN,Other,Single,North,0,1,2022-05-04,2,0.285,0.23924932921398243,1
CUST007099,55,120538.0,5569.0,1807.0,1,540.7427582900738,4872.0,60,5.8,RENT,PhD,Single,South,0,1,2019-02-25,0,0.04,-0.7055403255703919,1
CUST002812,47,20232.0,3521.0,2040.0,2,463.4112962442,10810.0,48,5.2,RENT,Other,Single,East,0,1,2019-06-04,1,0.534,-0.9999232575641009,1
CUST000660,34,21430.0,1758.0,1269.0,0,567.2466373769998,6287.0,36,2.7,RENT,HS,Single,North,0,0,2021-02-15,0,0.293,-0.2555411020268313,1
CUST002512,58,35210.0,7062.0,2454.0,1,644.7727894164375,9929.0,24,8.2,RENT,HS,Single,South,0,1,2020-04-10,4,0.282,-0.4646021794137573,0
CUST004283,55,25782.0,5143.0,3121.0,2,713.6495503129065,27014.0,36,3.6,OTHER,Bachelors,Divorced,West,0,0,2023-03-11,5,1.048,-0.7055403255703919,0
CUST009340,62,53604.0,11588.0,1752.0,2,655.68712158584,7266.0,36,4.7,RENT,Masters,Single,East,0,0,2019-03-23,5,0.136,-0.08308940281749641,1
CUST008801,51,55378.0,6309.0,2270.0,0,695.4217217444539,14915.0,48,4.4,RENT,Masters,Married,East,0,1,2019-01-23,2,0.269,-0.9258146823277323,1
CUST006288,19,,1310.0,3106.0,0,696.5342003267133,1000.0,36,2.6,MORTGAGE,Masters,Single,North,0,1,2022-02-09,2,0.036,0.9463000876874146,0
CUST001931,59,,447.0,,2,618.3607341676401,27605.0,60,5.6,MORTGAGE,HS,Married,North,0,1,2019-02-14,3,0.315,-0.373876664830236,1
CUST007126,34,76949.0,6144.0,2391.0,0,647.4213255823188,3257.0,48,10.8,RENT,HS,Single,South,0,1,2022-12-08,3,0.042,-0.2555411020268313,1
CUST000198,45,51884.0,1149.0,1718.0,0,591.3034048828948,32686.0,48,2.1,RENT,Bachelors,Single,West,0,1,2022-03-29,1,0.63,-0.9775301176650971,1
CUST007778,46,92059.0,11706.0,3339.0,1,609.9733205402356,18540.0,24,1.2,OWN,Masters,Married,East,0,1,2019-04-14,6,0.201,-0.9936910036334642,1
CUST002932,57,99500.0,5011.0,2120.0,0,578.899916632609,21026.0,36,11.7,RENT,Masters,Single,East,0,1,2018-06-21,3,0.211,-0.5506855425976375,1
CUST008005,27,66589.0,3100.0,1322.0,0,717.1697576807222,20761.0,36,5.7,OWN,Bachlors,Married,East,0,1,2020-08-24,0,0.312,0.4273798802338298,1
CUST002328,29,142310.0,3361.0,2721.0,2,789.8221970071834,14443.0,12,6.7,RENT,Masters,Single,South,0,0,2018-12-02,6,0.101,0.23924932921398243,1
CUST004390,58,42202.0,1928.0,2897.0,1,663.5768664207691,1000.0,48,7.1,MORTGAGE,Other,Divorced,West,0,1,2020-01-01,2,0.024,-0.4646021794137573,0
CUST008959,23,35101.0,1146.0,903.0,1,689.6055056112777,41101.0,36,0.8,OWN,Bachelors,Married,East,0,1,2021-01-06,2,1.171,0.7457052121767204,0
CUST004219,49,196742.0,15458.0,2422.0,1,739.5850564508485,8941.0,24,7.7,RENT,HS,Married,East,0,1,2021-07-14,2,0.045,-0.9824526126243325,1
CUST000203,35,45297.0,,999.0,0,698.8686022047284,11032.0,60,0.1,RENT,Masters,Single,West,0,1,2022-01-19,2,0.244,-0.3507832276896199,1
CUST003511,66,39893.0,383.0,1546.0,3,693.5078651163403,19344.0,36,12.7,RENT,Bachelors,Widowed,South,1,0,2018-09-06,3,0.485,0.3115413635133779,0
CUST004932,47,60362.0,,2935.0,4,695.017088469426,17269.0,12,2.9,RENT,Bachelors,Single,South,0,0,2020-11-03,1,0.286,-0.9999232575641009,1
CUST005536,23,123330.0,175.0,3518.0,0,746.0902270736241,16598.0,24,6.0,RENT,Bachelors,Married,West,0,1,2020-12-24,3,0.135,0.7457052121767204,1
CUST005792,70,21376.0,16236.0,1820.0,1,592.6558667202082,27163.0,12,3.2,RENT,HS,Single,West,0,0,2019-05-07,1,1.271,0.6569865987187891,0
CUST001708,29,94909.0,11199.0,609.0,4,479.872799367422,14912.0,48,2.5,OWN,Bachelors,Single,West,0,1,2019-11-01,4,0.157,0.23924932921398243,1
CUST005173,30,39010.0,694.0,954.0,1,701.7342856051052,21529.0,36,1.3,RENT,Masters,Single,North,0,1,2018-08-01,2,0.552,0.1411200080598672,0
